,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
53,2.601280450820923,0.3312294603875726,0.12577831745147705,0.04358418747555845,gini,13,175,"{'criterion': 'gini', 'max_depth': 13, 'n_estimators': 175}",0.8553379658875553,0.8603916614024005,0.8626026531901453,0.8556538218572332,0.8670246367656349,0.8559696778269109,0.8552922590837283,0.8688783570300158,0.8609794628751974,0.8574589127686473,0.859958932238193,0.004706659216146716,67
54,0.7944480180740356,0.0792097430242332,0.10386805534362793,0.0008123473581653672,gini,14,50,"{'criterion': 'gini', 'max_depth': 14, 'n_estimators': 50}",0.8556538218572332,0.8641819330385344,0.8616550852811118,0.8572331017056223,0.8626026531901453,0.8566013897662665,0.8575039494470774,0.869826224328594,0.8606635071090047,0.8599873577749684,0.8605907439583004,0.004059886262933947,48
55,1.124856209754944,0.1434975436735926,0.10479190349578857,0.002887528859240956,gini,14,75,"{'criterion': 'gini', 'max_depth': 14, 'n_estimators': 75}",0.8562855337965888,0.8635502210991788,0.8632343651295009,0.8597599494630449,0.8663929248262792,0.8559696778269109,0.8562401263823065,0.8714060031595576,0.8622432859399684,0.8599873577749684,0.8615068709524561,0.0046966347540325915,18
56,1.4364279508590698,0.1688841794275307,0.10401992797851563,0.001732680186518855,gini,14,100,"{'criterion': 'gini', 'max_depth': 14, 'n_estimators': 100}",0.8566013897662665,0.8626026531901453,0.8632343651295009,0.8607075173720783,0.8638660770688567,0.8559696778269109,0.855608214849921,0.8714060031595576,0.860347551342812,0.8609355246523388,0.8611277839203917,0.0044511048381112904,30
57,2.1423909187316896,0.32697210089206113,0.13594989776611327,0.048018430654071534,gini,14,125,"{'criterion': 'gini', 'max_depth': 14, 'n_estimators': 125}",0.8562855337965888,0.8632343651295009,0.8616550852811118,0.8603916614024005,0.8651295009475679,0.8566013897662665,0.8559241706161137,0.8714060031595576,0.8612954186413903,0.8593552465233881,0.8611277839203917,0.004484241209863407,30
58,2.1690757274627686,0.1515720556186896,0.10421988964080811,0.0024571377941146172,gini,14,150,"{'criterion': 'gini', 'max_depth': 14, 'n_estimators': 150}",0.8553379658875553,0.8632343651295009,0.8616550852811118,0.8588123815540114,0.86481364497789,0.8569172457359444,0.8559241706161137,0.8720379146919431,0.8622432859399684,0.8593552465233881,0.8610330121623756,0.004746630871620054,34
59,2.7820995330810545,0.2592940993467996,0.11315548419952393,0.03009319673422622,gini,14,175,"{'criterion': 'gini', 'max_depth': 14, 'n_estimators': 175}",0.8566013897662665,0.8622867972204674,0.8616550852811118,0.8591282375236892,0.8635502210991788,0.8569172457359444,0.8575039494470774,0.8717219589257504,0.8612954186413903,0.8625158027812895,0.861317327436424,0.004203045371890475,27
60,0.8770761489868164,0.11748893726242692,0.10427756309509277,0.0015610240806977597,gini,15,50,"{'criterion': 'gini', 'max_depth': 15, 'n_estimators': 50}",0.8543903979785218,0.8638660770688567,0.8622867972204674,0.8584965255843335,0.8616550852811118,0.8588123815540114,0.8578199052132701,0.869826224328594,0.8631911532385466,0.8606194690265486,0.8610961933343864,0.003973707167034174,33
61,1.2098472356796264,0.2234691625215196,0.11422462463378906,0.031080588212898667,gini,15,75,"{'criterion': 'gini', 'max_depth': 15, 'n_estimators': 75}",0.8553379658875553,0.8651295009475679,0.8644977890082123,0.8572331017056223,0.8619709412507897,0.8572331017056223,0.8568720379146919,0.8701421800947867,0.8631911532385466,0.8606194690265486,0.8612225556784079,0.004424200309135066,29
62,1.4426779747009277,0.23283739925688168,0.10340676307678223,0.00040308517831689854,gini,15,100,"{'criterion': 'gini', 'max_depth': 15, 'n_estimators': 100}",0.8550221099178774,0.866708780795957,0.8635502210991788,0.8575489576753,0.8638660770688567,0.8578648136449779,0.8584518167456556,0.8714060031595576,0.8641390205371248,0.859039190897598,0.8617595956404991,0.004769528377965106,10
